measurement,time,value
delivered,2022-08-11 14:30:00, 0.25
delivered,2022-08-11 14:45:00, 0.2
delivered,2022-08-11 15:00:00, 0.11
delivered,2022-08-11 15:15:00, 0.06
delivered,2022-08-11 15:30:00, 0.0
delivered,2022-08-11 15:45:00, 0.0
delivered,2022-08-11 16:00:00, 0.01
delivered,2022-08-11 16:15:00, 0.0
delivered,2022-08-11 16:30:00, 0.46
delivered,2022-08-11 16:45:00, 0.74
delivered,2022-08-11 17:00:00, 0.62
delivered,2022-08-11 17:15:00, 0.48
delivered,2022-08-11 17:30:00, 0.4
delivered,2022-08-11 17:45:00, 0.1
delivered,2022-08-11 18:00:00, 0.0
delivered,2022-08-11 18:15:00, 0.0
delivered,2022-08-11 18:30:00, 0.04
delivered,2022-08-11 18:45:00, 0.06
delivered,2022-08-11 19:00:00, 0.02
delivered,2022-08-11 19:15:00, 0.0
delivered,2022-08-11 19:30:00, 0.0
delivered,2022-08-11 19:45:00, 0.0
delivered,2022-08-11 20:00:00, 0.0
delivered,2022-08-11 20:15:00, 0.0
delivered,2022-08-11 20:30:00, 0.0
delivered,2022-08-11 20:45:00, 0.0
delivered,2022-08-11 21:00:00, 0.0
delivered,2022-08-11 21:15:00, 0.0
delivered,2022-08-11 21:30:00, 0.0
delivered,2022-08-11 21:45:00, 0.0
delivered,2022-08-11 22:00:00, 0.0
delivered,2022-08-11 22:15:00, 0.0
delivered,2022-08-11 22:30:00, 0.0
delivered,2022-08-11 22:45:00, 0.0
delivered,2022-08-11 23:00:00, 0.0
delivered,2022-08-11 23:15:00, 0.01
delivered,2022-08-11 23:30:00, 0.01
delivered,2022-08-11 23:45:00, 0.44
delivered,2022-08-12 00:00:00, 0.0
delivered,2022-08-12 00:15:00, 0.0
delivered,2022-08-12 00:30:00, 0.0
delivered,2022-08-12 00:45:00, 0.0
delivered,2022-08-12 01:00:00, 0.02
delivered,2022-08-12 01:15:00, 0.46
delivered,2022-08-12 01:30:00, 0.63
delivered,2022-08-12 01:45:00, 0.93
delivered,2022-08-12 02:00:00, 1.17
delivered,2022-08-12 02:15:00, 1.31
delivered,2022-08-12 02:30:00, 1.55
delivered,2022-08-12 02:45:00, 1.48
delivered,2022-08-12 03:00:00, 1.49
delivered,2022-08-12 03:15:00, 1.07
delivered,2022-08-12 03:30:00, 0.52
delivered,2022-08-12 03:45:00, 0.96
delivered,2022-08-12 04:00:00, 0.79
delivered,2022-08-12 04:15:00, 0.61
delivered,2022-08-12 04:30:00, 1.03
delivered,2022-08-12 04:45:00, 0.44
delivered,2022-08-12 05:00:00, 0.3
delivered,2022-08-12 05:15:00, 0.28
delivered,2022-08-12 05:30:00, 0.25
delivered,2022-08-12 05:45:00, 0.25
delivered,2022-08-12 06:00:00, 0.36
delivered,2022-08-12 06:15:00, 1.37
delivered,2022-08-12 06:30:00, 0.68
delivered,2022-08-12 06:45:00, 0.92
generated,2022-08-11 07:00:00, -0.0
generated,2022-08-11 07:15:00, -0.0
generated,2022-08-11 07:30:00, -0.0
generated,2022-08-11 07:45:00, -0.0
generated,2022-08-11 08:00:00, -0.0
generated,2022-08-11 08:15:00, -0.0
generated,2022-08-11 08:30:00, -0.0
generated,2022-08-11 08:45:00, -0.0
generated,2022-08-11 09:00:00, -0.0
generated,2022-08-11 09:15:00, -0.0
generated,2022-08-11 09:30:00, -0.0
generated,2022-08-11 09:45:00, -0.0
generated,2022-08-11 10:00:00, -0.0
generated,2022-08-11 10:15:00, -0.0
generated,2022-08-11 10:30:00, -0.0
generated,2022-08-11 10:45:00, -0.0
generated,2022-08-11 11:00:00, -0.0
generated,2022-08-11 11:15:00, -0.0
generated,2022-08-11 11:30:00, -0.0
generated,2022-08-11 11:45:00, -0.0
generated,2022-08-11 12:00:00, -0.0
generated,2022-08-11 12:15:00, -0.0
generated,2022-08-11 12:30:00, -0.0
generated,2022-08-11 12:45:00, -0.0
generated,2022-08-11 13:00:00, -0.0
generated,2022-08-11 13:15:00, -0.0
generated,2022-08-11 13:30:00, -0.0
generated,2022-08-11 13:45:00, -0.0
generated,2022-08-11 14:00:00, -0.0
generated,2022-08-11 14:15:00, -0.0
generated,2022-08-11 14:30:00, -0.0
generated,2022-08-11 14:45:00, -0.0
generated,2022-08-11 15:00:00, -0.0
generated,2022-08-11 15:15:00, -0.0
generated,2022-08-11 15:30:00, -0.1
generated,2022-08-11 15:45:00, -0.11
generated,2022-08-11 16:00:00, -0.13
generated,2022-08-11 16:15:00, -0.19
generated,2022-08-11 16:30:00, -0.14
generated,2022-08-11 16:45:00, -0.0
generated,2022-08-11 17:00:00, -0.0
generated,2022-08-11 17:15:00, -0.0
generated,2022-08-11 17:30:00, -0.0
generated,2022-08-11 17:45:00, -0.57
generated,2022-08-11 18:00:00, -0.97
generated,2022-08-11 18:15:00, -1.05
generated,2022-08-11 18:30:00, -0.65
generated,2022-08-11 18:45:00, -0.0
generated,2022-08-11 19:00:00, -0.11
generated,2022-08-11 19:15:00, -1.31
generated,2022-08-11 19:30:00, -1.37
generated,2022-08-11 19:45:00, -1.41
generated,2022-08-11 20:00:00, -1.25
generated,2022-08-11 20:15:00, -0.2
generated,2022-08-11 20:30:00, -0.24
generated,2022-08-11 20:45:00, -0.29
generated,2022-08-11 21:00:00, -0.3
generated,2022-08-11 21:15:00, -0.39
generated,2022-08-11 21:30:00, -1.59
generated,2022-08-11 21:45:00, -0.51
generated,2022-08-11 22:00:00, -0.41
generated,2022-08-11 22:15:00, -0.43
generated,2022-08-11 22:30:00, -0.37
generated,2022-08-11 22:45:00, -0.94
generated,2022-08-11 23:00:00, -0.28
generated,2022-08-11 23:15:00, -0.2
generated,2022-08-11 23:30:00, -0.14
generated,2022-08-11 23:45:00, -0.03
generated,2022-08-12 00:00:00, -1.06
generated,2022-08-12 00:15:00, -1.11
generated,2022-08-12 00:30:00, -1.13
generated,2022-08-12 00:45:00, -1.01
generated,2022-08-12 01:00:00, -0.83
generated,2022-08-12 01:15:00, -0.0
generated,2022-08-12 01:30:00, -0.0
generated,2022-08-12 01:45:00, -0.0
generated,2022-08-12 02:00:00, -0.0
generated,2022-08-12 02:15:00, -0.0
generated,2022-08-12 02:30:00, -0.0
generated,2022-08-12 02:45:00, -0.0
generated,2022-08-12 03:00:00, -0.0
generated,2022-08-12 03:15:00, -0.0
generated,2022-08-12 03:30:00, -0.0
generated,2022-08-12 03:45:00, -0.0
generated,2022-08-12 04:00:00, -0.0
generated,2022-08-12 04:15:00, -0.0
generated,2022-08-12 04:30:00, -0.0
generated,2022-08-12 04:45:00, -0.0
generated,2022-08-12 05:00:00, -0.0
generated,2022-08-12 05:15:00, -0.0
generated,2022-08-12 05:30:00, -0.0
generated,2022-08-12 05:45:00, -0.0
generated,2022-08-12 06:00:00, -0.0
generated,2022-08-12 06:15:00, -0.0
generated,2022-08-12 06:30:00, -0.0
generated,2022-08-12 06:45:00, -0.0
delivered,2022-08-12 07:00:00, 0.65
delivered,2022-08-12 07:15:00, 0.27
delivered,2022-08-12 07:30:00, 0.99
delivered,2022-08-12 07:45:00, 0.44
delivered,2022-08-12 08:00:00, 0.98
delivered,2022-08-12 08:15:00, 0.34
delivered,2022-08-12 08:30:00, 0.27
delivered,2022-08-12 08:45:00, 0.25
delivered,2022-08-12 09:00:00, 0.96
delivered,2022-08-12 09:15:00, 0.4
delivered,2022-08-12 09:30:00, 0.28
delivered,2022-08-12 09:45:00, 0.27
delivered,2022-08-12 10:00:00, 0.28
delivered,2022-08-12 10:15:00, 0.27
delivered,2022-08-12 10:30:00, 0.96
delivered,2022-08-12 10:45:00, 0.38
delivered,2022-08-12 11:00:00, 0.25
delivered,2022-08-12 11:15:00, 0.25
delivered,2022-08-12 11:30:00, 0.28
delivered,2022-08-12 11:45:00, 0.28
delivered,2022-08-12 12:00:00, 0.27
delivered,2022-08-12 12:15:00, 0.27
delivered,2022-08-12 12:30:00, 0.27
delivered,2022-08-12 12:45:00, 0.24
delivered,2022-08-12 13:00:00, 0.27
delivered,2022-08-12 13:15:00, 0.38
delivered,2022-08-12 13:30:00, 0.3
delivered,2022-08-12 13:45:00, 0.3
delivered,2022-08-12 14:00:00, 0.27
delivered,2022-08-12 14:15:00, 0.24
delivered,2022-08-12 14:30:00, 0.18
delivered,2022-08-12 14:45:00, 0.22
delivered,2022-08-12 15:00:00, 0.85
delivered,2022-08-12 15:15:00, 0.51
delivered,2022-08-12 15:30:00, 0.12
delivered,2022-08-12 15:45:00, 0.02
delivered,2022-08-12 16:00:00, 0.1
delivered,2022-08-12 16:15:00, 0.87
delivered,2022-08-12 16:30:00, 0.0
delivered,2022-08-12 16:45:00, 0.0
delivered,2022-08-12 17:00:00, 0.62
delivered,2022-08-12 17:15:00, 0.06
delivered,2022-08-12 17:30:00, 0.0
delivered,2022-08-12 17:45:00, 0.36
delivered,2022-08-12 18:00:00, 0.01
delivered,2022-08-12 18:15:00, 0.0
delivered,2022-08-12 18:30:00, 0.0
delivered,2022-08-12 18:45:00, 0.0
delivered,2022-08-12 19:00:00, 0.0
delivered,2022-08-12 19:15:00, 0.0
delivered,2022-08-12 19:30:00, 0.0
delivered,2022-08-12 19:45:00, 0.0
delivered,2022-08-12 20:00:00, 0.0
delivered,2022-08-12 20:15:00, 0.0
delivered,2022-08-12 20:30:00, 0.0
delivered,2022-08-12 20:45:00, 0.0
delivered,2022-08-12 21:00:00, 0.0
delivered,2022-08-12 21:15:00, 0.0
delivered,2022-08-12 21:30:00, 0.0
delivered,2022-08-12 21:45:00, 0.0
delivered,2022-08-12 22:00:00, 0.0
delivered,2022-08-12 22:15:00, 0.0
delivered,2022-08-12 22:30:00, 0.0
delivered,2022-08-12 22:45:00, 0.0
delivered,2022-08-12 23:00:00, 0.0
delivered,2022-08-12 23:15:00, 0.0
delivered,2022-08-12 23:30:00, 0.0
delivered,2022-08-12 23:45:00, 0.0
delivered,2022-08-13 00:00:00, 0.12
delivered,2022-08-13 00:15:00, 0.14
delivered,2022-08-13 00:30:00, 0.16
delivered,2022-08-13 00:45:00, 0.19
delivered,2022-08-13 01:00:00, 0.08
delivered,2022-08-13 01:15:00, 0.57
delivered,2022-08-13 01:30:00, 0.73
delivered,2022-08-13 01:45:00, 0.5
delivered,2022-08-13 02:00:00, 0.45
delivered,2022-08-13 02:15:00, 1.16
delivered,2022-08-13 02:30:00, 0.69
delivered,2022-08-13 02:45:00, 0.33
delivered,2022-08-13 03:00:00, 1.25
delivered,2022-08-13 03:15:00, 0.25
delivered,2022-08-13 03:30:00, 0.21
delivered,2022-08-13 03:45:00, 0.9
delivered,2022-08-13 04:00:00, 0.38
delivered,2022-08-13 04:15:00, 0.21
delivered,2022-08-13 04:30:00, 0.19
delivered,2022-08-13 04:45:00, 0.21
delivered,2022-08-13 05:00:00, 1.22
delivered,2022-08-13 05:15:00, 1.42
delivered,2022-08-13 05:30:00, 1.42
delivered,2022-08-13 05:45:00, 0.46
delivered,2022-08-13 06:00:00, 1.08
delivered,2022-08-13 06:15:00, 0.62
delivered,2022-08-13 06:30:00, 1.2
delivered,2022-08-13 06:45:00, 0.31
generated,2022-08-12 07:00:00, -0.0
generated,2022-08-12 07:15:00, -0.0
generated,2022-08-12 07:30:00, -0.0
generated,2022-08-12 07:45:00, -0.0
generated,2022-08-12 08:00:00, -0.0
generated,2022-08-12 08:15:00, -0.0
generated,2022-08-12 08:30:00, -0.0
generated,2022-08-12 08:45:00, -0.0
generated,2022-08-12 09:00:00, -0.0
generated,2022-08-12 09:15:00, -0.0
generated,2022-08-12 09:30:00, -0.0
generated,2022-08-12 09:45:00, -0.0
generated,2022-08-12 10:00:00, -0.0
generated,2022-08-12 10:15:00, -0.0
generated,2022-08-12 10:30:00, -0.0
generated,2022-08-12 10:45:00, -0.0
generated,2022-08-12 11:00:00, -0.0
generated,2022-08-12 11:15:00, -0.0
generated,2022-08-12 11:30:00, -0.0
generated,2022-08-12 11:45:00, -0.0
generated,2022-08-12 12:00:00, -0.0
generated,2022-08-12 12:15:00, -0.0
generated,2022-08-12 12:30:00, -0.0
generated,2022-08-12 12:45:00, -0.0
generated,2022-08-12 13:00:00, -0.0
generated,2022-08-12 13:15:00, -0.0
generated,2022-08-12 13:30:00, -0.0
generated,2022-08-12 13:45:00, -0.0
generated,2022-08-12 14:00:00, -0.0
generated,2022-08-12 14:15:00, -0.0
generated,2022-08-12 14:30:00, -0.0
generated,2022-08-12 14:45:00, -0.0
generated,2022-08-12 15:00:00, -0.0
generated,2022-08-12 15:15:00, -0.0
generated,2022-08-12 15:30:00, -0.0
generated,2022-08-12 15:45:00, -0.02
generated,2022-08-12 16:00:00, -0.09
generated,2022-08-12 16:15:00, -0.01
generated,2022-08-12 16:30:00, -0.34
generated,2022-08-12 16:45:00, -0.41
generated,2022-08-12 17:00:00, -0.05
generated,2022-08-12 17:15:00, -0.56
generated,2022-08-12 17:30:00, -0.75
generated,2022-08-12 17:45:00, -0.11
generated,2022-08-12 18:00:00, -0.93
generated,2022-08-12 18:15:00, -1.03
generated,2022-08-12 18:30:00, -1.12
generated,2022-08-12 18:45:00, -1.18
generated,2022-08-12 19:00:00, -1.26
generated,2022-08-12 19:15:00, -1.3
generated,2022-08-12 19:30:00, -1.33
generated,2022-08-12 19:45:00, -1.39
generated,2022-08-12 20:00:00, -1.4
generated,2022-08-12 20:15:00, -1.48
generated,2022-08-12 20:30:00, -1.57
generated,2022-08-12 20:45:00, -1.62
generated,2022-08-12 21:00:00, -0.73
generated,2022-08-12 21:15:00, -0.29
generated,2022-08-12 21:30:00, -0.3
generated,2022-08-12 21:45:00, -0.33
generated,2022-08-12 22:00:00, -0.41
generated,2022-08-12 22:15:00, -0.41
generated,2022-08-12 22:30:00, -0.41
generated,2022-08-12 22:45:00, -0.35
generated,2022-08-12 23:00:00, -0.3
generated,2022-08-12 23:15:00, -0.2
generated,2022-08-12 23:30:00, -0.13
generated,2022-08-12 23:45:00, -0.06
generated,2022-08-13 00:00:00, -0.0
generated,2022-08-13 00:15:00, -0.0
generated,2022-08-13 00:30:00, -0.0
generated,2022-08-13 00:45:00, -0.0
generated,2022-08-13 01:00:00, -0.73
generated,2022-08-13 01:15:00, -0.0
generated,2022-08-13 01:30:00, -0.0
generated,2022-08-13 01:45:00, -0.08
generated,2022-08-13 02:00:00, -0.16
generated,2022-08-13 02:15:00, -0.0
generated,2022-08-13 02:30:00, -0.0
generated,2022-08-13 02:45:00, -0.0
generated,2022-08-13 03:00:00, -0.0
generated,2022-08-13 03:15:00, -0.0
generated,2022-08-13 03:30:00, -0.0
generated,2022-08-13 03:45:00, -0.0
generated,2022-08-13 04:00:00, -0.0
generated,2022-08-13 04:15:00, -0.0
generated,2022-08-13 04:30:00, -0.0
generated,2022-08-13 04:45:00, -0.0
generated,2022-08-13 05:00:00, -0.0
generated,2022-08-13 05:15:00, -0.0
generated,2022-08-13 05:30:00, -0.0
generated,2022-08-13 05:45:00, -0.0
generated,2022-08-13 06:00:00, -0.0
generated,2022-08-13 06:15:00, -0.0
generated,2022-08-13 06:30:00, -0.0
generated,2022-08-13 06:45:00, -0.0
delivered,2022-08-13 07:00:00, 0.82
delivered,2022-08-13 07:15:00, 0.76
delivered,2022-08-13 07:30:00, 0.8
delivered,2022-08-13 07:45:00, 0.76
delivered,2022-08-13 08:00:00, 0.26
delivered,2022-08-13 08:15:00, 0.96
delivered,2022-08-13 08:30:00, 0.55
delivered,2022-08-13 08:45:00, 0.27
delivered,2022-08-13 09:00:00, 0.65
delivered,2022-08-13 09:15:00, 0.93
delivered,2022-08-13 09:30:00, 0.26
delivered,2022-08-13 09:45:00, 0.24
delivered,2022-08-13 10:00:00, 0.8
delivered,2022-08-13 10:15:00, 0.58
delivered,2022-08-13 10:30:00, 0.26
delivered,2022-08-13 10:45:00, 0.25
delivered,2022-08-13 11:00:00, 0.31
delivered,2022-08-13 11:15:00, 0.98
delivered,2022-08-13 11:30:00, 0.23
delivered,2022-08-13 11:45:00, 0.23
delivered,2022-08-13 12:00:00, 0.26
delivered,2022-08-13 12:15:00, 0.26
delivered,2022-08-13 12:30:00, 0.26
delivered,2022-08-13 12:45:00, 1.01
delivered,2022-08-13 13:00:00, 0.26
delivered,2022-08-13 13:15:00, 0.25
delivered,2022-08-13 13:30:00, 0.25
delivered,2022-08-13 13:45:00, 0.33
delivered,2022-08-13 14:00:00, 0.3
delivered,2022-08-13 14:15:00, 0.33
delivered,2022-08-13 14:30:00, 0.28
delivered,2022-08-13 14:45:00, 0.24
delivered,2022-08-13 15:00:00, 0.2
delivered,2022-08-13 15:15:00, 0.16
delivered,2022-08-13 15:30:00, 0.12
delivered,2022-08-13 15:45:00, 0.1
delivered,2022-08-13 16:00:00, 0.02
delivered,2022-08-13 16:15:00, 0.0
delivered,2022-08-13 16:30:00, 0.0
delivered,2022-08-13 16:45:00, 0.51
delivered,2022-08-13 17:00:00, 0.65
delivered,2022-08-13 17:15:00, 0.34
delivered,2022-08-13 17:30:00, 0.0
delivered,2022-08-13 17:45:00, 0.28
delivered,2022-08-13 18:00:00, 0.05
delivered,2022-08-13 18:15:00, 0.11
delivered,2022-08-13 18:30:00, 0.03
delivered,2022-08-13 18:45:00, 0.02
delivered,2022-08-13 19:00:00, 0.13
delivered,2022-08-13 19:15:00, 0.06
delivered,2022-08-13 19:30:00, 0.0
delivered,2022-08-13 19:45:00, 0.02
delivered,2022-08-13 20:00:00, 0.04
delivered,2022-08-13 20:15:00, 0.0
delivered,2022-08-13 20:30:00, 0.26
delivered,2022-08-13 20:45:00, 0.99
delivered,2022-08-13 21:00:00, 0.93
delivered,2022-08-13 21:15:00, 0.13
delivered,2022-08-13 21:30:00, 0.7
delivered,2022-08-13 21:45:00, 0.57
delivered,2022-08-13 22:00:00, 0.01
delivered,2022-08-13 22:15:00, 0.24
delivered,2022-08-13 22:30:00, 0.68
delivered,2022-08-13 22:45:00, 0.08
delivered,2022-08-13 23:00:00, 0.0
delivered,2022-08-13 23:15:00, 0.0
delivered,2022-08-13 23:30:00, 0.31
delivered,2022-08-13 23:45:00, 0.24
delivered,2022-08-14 00:00:00, 0.39
delivered,2022-08-14 00:15:00, 0.28
delivered,2022-08-14 00:30:00, 0.34
delivered,2022-08-14 00:45:00, 0.3
delivered,2022-08-14 01:00:00, 0.01
delivered,2022-08-14 01:15:00, 0.0
delivered,2022-08-14 01:30:00, 0.01
delivered,2022-08-14 01:45:00, 0.19
delivered,2022-08-14 02:00:00, 1.04
delivered,2022-08-14 02:15:00, 1.21
delivered,2022-08-14 02:30:00, 1.45
delivered,2022-08-14 02:45:00, 1.52
delivered,2022-08-14 03:00:00, 1.45
delivered,2022-08-14 03:15:00, 0.61
delivered,2022-08-14 03:30:00, 1.2
delivered,2022-08-14 03:45:00, 0.47
delivered,2022-08-14 04:00:00, 0.86
delivered,2022-08-14 04:15:00, 1.23
delivered,2022-08-14 04:30:00, 0.49
delivered,2022-08-14 04:45:00, 1.38
delivered,2022-08-14 05:00:00, 0.68
delivered,2022-08-14 05:15:00, 0.6
delivered,2022-08-14 05:30:00, 0.63
delivered,2022-08-14 05:45:00, 0.43
delivered,2022-08-14 06:00:00, 0.38
delivered,2022-08-14 06:15:00, 0.35
delivered,2022-08-14 06:30:00, 0.36
delivered,2022-08-14 06:45:00, 0.35
generated,2022-08-13 07:00:00, -0.0
generated,2022-08-13 07:15:00, -0.0
generated,2022-08-13 07:30:00, -0.0
generated,2022-08-13 07:45:00, -0.0
generated,2022-08-13 08:00:00, -0.0
generated,2022-08-13 08:15:00, -0.0
generated,2022-08-13 08:30:00, -0.0
generated,2022-08-13 08:45:00, -0.0
generated,2022-08-13 09:00:00, -0.0
generated,2022-08-13 09:15:00, -0.0
generated,2022-08-13 09:30:00, -0.0
generated,2022-08-13 09:45:00, -0.0
generated,2022-08-13 10:00:00, -0.0
generated,2022-08-13 10:15:00, -0.0
generated,2022-08-13 10:30:00, -0.0
generated,2022-08-13 10:45:00, -0.0
generated,2022-08-13 11:00:00, -0.0
generated,2022-08-13 11:15:00, -0.0
generated,2022-08-13 11:30:00, -0.0
generated,2022-08-13 11:45:00, -0.0
generated,2022-08-13 12:00:00, -0.0
generated,2022-08-13 12:15:00, -0.0
generated,2022-08-13 12:30:00, -0.0
generated,2022-08-13 12:45:00, -0.0
generated,2022-08-13 13:00:00, -0.0
generated,2022-08-13 13:15:00, -0.0
generated,2022-08-13 13:30:00, -0.0
generated,2022-08-13 13:45:00, -0.0
generated,2022-08-13 14:00:00, -0.0
generated,2022-08-13 14:15:00, -0.0
generated,2022-08-13 14:30:00, -0.0
generated,2022-08-13 14:45:00, -0.0
generated,2022-08-13 15:00:00, -0.0
generated,2022-08-13 15:15:00, -0.0
generated,2022-08-13 15:30:00, -0.0
generated,2022-08-13 15:45:00, -0.0
generated,2022-08-13 16:00:00, -0.02
generated,2022-08-13 16:15:00, -0.17
generated,2022-08-13 16:30:00, -0.29
generated,2022-08-13 16:45:00, -0.1
generated,2022-08-13 17:00:00, -0.0
generated,2022-08-13 17:15:00, -0.26
generated,2022-08-13 17:30:00, -0.76
generated,2022-08-13 17:45:00, -0.12
generated,2022-08-13 18:00:00, -0.8
generated,2022-08-13 18:15:00, -0.21
generated,2022-08-13 18:30:00, -0.87
generated,2022-08-13 18:45:00, -0.01
generated,2022-08-13 19:00:00, -0.02
generated,2022-08-13 19:15:00, -0.73
generated,2022-08-13 19:30:00, -1.26
generated,2022-08-13 19:45:00, -1.01
generated,2022-08-13 20:00:00, -0.17
generated,2022-08-13 20:15:00, -0.33
generated,2022-08-13 20:30:00, -0.22
generated,2022-08-13 20:45:00, -0.0
generated,2022-08-13 21:00:00, -0.04
generated,2022-08-13 21:15:00, -0.22
generated,2022-08-13 21:30:00, -0.07
generated,2022-08-13 21:45:00, -0.16
generated,2022-08-13 22:00:00, -0.34
generated,2022-08-13 22:15:00, -0.33
generated,2022-08-13 22:30:00, -0.03
generated,2022-08-13 22:45:00, -0.31
generated,2022-08-13 23:00:00, -0.45
generated,2022-08-13 23:15:00, -0.22
generated,2022-08-13 23:30:00, -0.04
generated,2022-08-13 23:45:00, -0.01
generated,2022-08-14 00:00:00, -0.01
generated,2022-08-14 00:15:00, -0.01
generated,2022-08-14 00:30:00, -0.0
generated,2022-08-14 00:45:00, -0.0
generated,2022-08-14 01:00:00, -0.81
generated,2022-08-14 01:15:00, -0.55
generated,2022-08-14 01:30:00, -0.18
generated,2022-08-14 01:45:00, -0.13
generated,2022-08-14 02:00:00, -0.0
generated,2022-08-14 02:15:00, -0.0
generated,2022-08-14 02:30:00, -0.0
generated,2022-08-14 02:45:00, -0.0
generated,2022-08-14 03:00:00, -0.0
generated,2022-08-14 03:15:00, -0.0
generated,2022-08-14 03:30:00, -0.0
generated,2022-08-14 03:45:00, -0.0
generated,2022-08-14 04:00:00, -0.0
generated,2022-08-14 04:15:00, -0.0
generated,2022-08-14 04:30:00, -0.0
generated,2022-08-14 04:45:00, -0.0
generated,2022-08-14 05:00:00, -0.0
generated,2022-08-14 05:15:00, -0.0
generated,2022-08-14 05:30:00, -0.0
generated,2022-08-14 05:45:00, -0.0
generated,2022-08-14 06:00:00, -0.0
generated,2022-08-14 06:15:00, -0.0
generated,2022-08-14 06:30:00, -0.0
generated,2022-08-14 06:45:00, -0.0
delivered,2022-08-14 07:00:00, 0.5
delivered,2022-08-14 07:15:00, 1.42
delivered,2022-08-14 07:30:00, 1.41
delivered,2022-08-14 07:45:00, 0.94
delivered,2022-08-14 08:00:00, 0.63
delivered,2022-08-14 08:15:00, 0.66
delivered,2022-08-14 08:30:00, 0.31
delivered,2022-08-14 08:45:00, 1.32
delivered,2022-08-14 09:00:00, 0.44
delivered,2022-08-14 09:15:00, 0.3
delivered,2022-08-14 09:30:00, 0.31
delivered,2022-08-14 09:45:00, 1.27
delivered,2022-08-14 10:00:00, 0.33
delivered,2022-08-14 10:15:00, 0.28
delivered,2022-08-14 10:30:00, 0.31
delivered,2022-08-14 10:45:00, 0.69
delivered,2022-08-14 11:00:00, 0.9
delivered,2022-08-14 11:15:00, 0.3
delivered,2022-08-14 11:30:00, 0.3
delivered,2022-08-14 11:45:00, 0.31
delivered,2022-08-14 12:00:00, 0.29
delivered,2022-08-14 12:15:00, 0.28
delivered,2022-08-14 12:30:00, 0.28
delivered,2022-08-14 12:45:00, 0.3
delivered,2022-08-14 13:00:00, 0.72
delivered,2022-08-14 13:15:00, 0.35
delivered,2022-08-14 13:30:00, 0.29
delivered,2022-08-14 13:45:00, 0.29
delivered,2022-08-14 14:00:00, 0.22
delivered,2022-08-14 14:15:00, 0.13
delivered,2022-08-14 14:30:00, 0.08
delivered,2022-08-14 14:45:00, 0.11
delivered,2022-08-14 15:00:00, 0.03
delivered,2022-08-14 15:15:00, 0.01
delivered,2022-08-14 15:30:00, 0.01
delivered,2022-08-14 15:45:00, 0.04
delivered,2022-08-14 16:00:00, 0.02
delivered,2022-08-14 16:15:00, 0.0
delivered,2022-08-14 16:30:00, 0.92
delivered,2022-08-14 16:45:00, 0.75
delivered,2022-08-14 17:00:00, 0.71
delivered,2022-08-14 17:15:00, 0.4
delivered,2022-08-14 17:30:00, 0.0
delivered,2022-08-14 17:45:00, 0.29
delivered,2022-08-14 18:00:00, 0.24
delivered,2022-08-14 18:15:00, 0.16
delivered,2022-08-14 18:30:00, 0.17
delivered,2022-08-14 18:45:00, 0.02
delivered,2022-08-14 19:00:00, 0.07
delivered,2022-08-14 19:15:00, 0.02
delivered,2022-08-14 19:30:00, 0.0
delivered,2022-08-14 19:45:00, 0.0
delivered,2022-08-14 20:00:00, 0.0
delivered,2022-08-14 20:15:00, 0.01
delivered,2022-08-14 20:30:00, 0.0
delivered,2022-08-14 20:45:00, 0.0
delivered,2022-08-14 21:00:00, 0.0
delivered,2022-08-14 21:15:00, 0.0
delivered,2022-08-14 21:30:00, 0.3
delivered,2022-08-14 21:45:00, 0.83
delivered,2022-08-14 22:00:00, 0.0
delivered,2022-08-14 22:15:00, 0.0
delivered,2022-08-14 22:30:00, 0.0
delivered,2022-08-14 22:45:00, 0.0
delivered,2022-08-14 23:00:00, 0.03
delivered,2022-08-14 23:15:00, 0.02
delivered,2022-08-14 23:30:00, 0.04
delivered,2022-08-14 23:45:00, 0.05
delivered,2022-08-15 00:00:00, 0.08
delivered,2022-08-15 00:15:00, 0.19
delivered,2022-08-15 00:30:00, 0.32
delivered,2022-08-15 00:45:00, 0.42
delivered,2022-08-15 01:00:00, 0.04
delivered,2022-08-15 01:15:00, 0.69
delivered,2022-08-15 01:30:00, 1.05
delivered,2022-08-15 01:45:00, 1.15
delivered,2022-08-15 02:00:00, 1.13
delivered,2022-08-15 02:15:00, 1.18
delivered,2022-08-15 02:30:00, 0.25
delivered,2022-08-15 02:45:00, 0.23
delivered,2022-08-15 03:00:00, 0.69
delivered,2022-08-15 03:15:00, 1.69
delivered,2022-08-15 03:30:00, 1.46
delivered,2022-08-15 03:45:00, 1.54
delivered,2022-08-15 04:00:00, 0.91
delivered,2022-08-15 04:15:00, 0.63
delivered,2022-08-15 04:30:00, 1.02
delivered,2022-08-15 04:45:00, 0.64
delivered,2022-08-15 05:00:00, 0.4
delivered,2022-08-15 05:15:00, 1.46
delivered,2022-08-15 05:30:00, 0.78
delivered,2022-08-15 05:45:00, 0.98
delivered,2022-08-15 06:00:00, 0.33
delivered,2022-08-15 06:15:00, 0.33
delivered,2022-08-15 06:30:00, 0.32
delivered,2022-08-15 06:45:00, 0.31
generated,2022-08-14 07:00:00, -0.0
generated,2022-08-14 07:15:00, -0.0
generated,2022-08-14 07:30:00, -0.0
generated,2022-08-14 07:45:00, -0.0
generated,2022-08-14 08:00:00, -0.0
generated,2022-08-14 08:15:00, -0.0
generated,2022-08-14 08:30:00, -0.0
